cte,speed,angle,steer_value,cte_diff,cte_integ
-0.0954,16.6,0.7945,0.012048,-0.0003,0.058286
-0.0954,16.6,0.7945,0.011448,0,0.054672
-0.0939,16.6609,0.7375,0.008268,0.0015,0.051126
-0.0939,16.6609,0.7375,0.011268,0,0.047633
-0.0923,16.51,0.643,0.007876,0.0016,0.04421
-0.0901,16.7521,0.718,0.006412,0.0022,0.040861
-0.0875,16.6499,0.6332,0.0053,0.0026,0.037538
-0.0841,16.8136,0.5966,0.003292,0.0034,0.034303
-0.08,16.67,0.5688,0.0014,0.0041,0.031162
-0.0755,16.9026,0.5186,6e-05,0.0045,0.028121
-0.0703,16.8046,0.4713,-0.001964,0.0052,0.025185
-0.0703,16.8046,0.4713,0.008436,0,0.022249
-0.0647,16.9648,0.3872,-0.003436,0.0056,0.019424
-0.0584,16.8297,0.6472,-0.005592,0.0063,0.016716
-0.0516,17.0511,0.3504,-0.007408,0.0068,0.014131
-0.0446,16.9584,0.2965,-0.008648,0.007,0.011669
-0.0376,17.1144,0.2511,-0.009488,0.007,0.009332
-0.0305,16.9888,0.2201,-0.01054,0.0071,0.00712
-0.0305,16.9888,0.2201,0.00366,0,0.004908
-0.0234,17.1979,0.1728,-0.011392,0.0071,0.002821
-0.0162,17.1112,0.5278,-0.012456,0.0072,0.00086
-0.0091,17.2622,0.1515,-0.013108,0.0071,-0.000975
-0.0018,17.1479,0.1249,-0.014384,0.0073,-0.002683
-0.0018,17.1479,0.1249,0.000216,0,-0.004391
0.0054,17.3424,0.0767,-0.015048,0.0072,-0.005972
0.0127,17.264,0.4417,-0.016124,0.0073,-0.007427
0.02,17.4076,0.0601,-0.017,0.0073,-0.008754
0.0273,17.3072,0.0332,-0.017876,0.0073,-0.009955
0.0346,17.4848,0.0113,-0.018752,0.0073,-0.011028
0.0493,17.5502,-0.0106,-0.035316,0.0147,-0.011902
0.0566,17.4668,-0.0325,-0.021392,0.0073,-0.012649
0.0638,17.6242,-0.4466,-0.022056,0.0072,-0.013324
0.0711,17.5702,-0.0985,-0.023132,0.0073,-0.013873
0.0711,17.5702,-0.0985,-0.008532,0,-0.014368
0.0782,17.6897,-0.142,-0.023584,0.0071,-0.01474
0.0856,17.6261,0.223,-0.025072,0.0074,-0.014984
0.0928,17.7611,-0.1533,-0.025536,0.0072,-0.015156
0.1001,17.7226,-0.1905,-0.026612,0.0073,-0.015203
0.1072,17.8274,-0.2021,-0.027064,0.0071,-0.015126
0.1144,17.783,-0.229,-0.028128,0.0072,-0.014926
0.1144,17.783,-0.229,-0.013728,0,-0.014674
0.1215,17.8982,-0.2669,-0.02878,0.0071,-0.0143
0.1288,17.8726,0.0931,-0.030056,0.0073,-0.013801
0.1359,17.9654,-0.2832,-0.030508,0.0071,-0.013231
0.143,17.9378,-0.3151,-0.03136,0.0071,-0.012541
0.143,17.9378,-0.3151,-0.01716,0,-0.0118
0.15,18.0352,-0.3477,-0.032,0.007,-0.010939
0.1572,18.0214,0.0073,-0.033264,0.0072,-0.009956
