cte,speed,angle,steer_value,cte_diff,cte_integ
-0.189,10.2181,5.4713,0.189,0.0063,-0.137717
-0.1825,10.2704,5.3188,0.1825,0.0065,-0.141674
-0.1758,10.3227,5.1613,0.1758,0.0067,-0.145564
-0.1689,10.3748,4.9988,0.1689,0.0069,-0.149265
-0.1689,10.3748,4.9988,0.1689,0,-0.152845
-0.1618,10.427,4.6588,0.1618,0.0071,-0.156232
-0.1546,10.4789,4.6588,0.1546,0.0072,-0.159424
-0.1472,10.5307,4.4813,0.1472,0.0074,-0.162542
-0.1472,10.5307,4.4813,0.1472,0,-0.165413
-0.1396,10.5825,4.1163,0.1396,0.0076,-0.168083
-0.1319,10.634,4.1163,0.1319,0.0077,-0.170676
-0.124,10.6855,3.9263,0.124,0.0079,-0.173065
-0.116,10.7369,3.7338,0.116,0.008,-0.175249
-0.1079,10.7881,3.5363,0.1079,0.0081,-0.177226
-0.0996,10.8392,3.3363,0.0996,0.0083,-0.17912
-0.0913,10.8902,3.1338,0.0913,0.0083,-0.180806
-0.0913,10.8902,3.1338,0.0913,0,-0.182366
-0.0829,10.9411,2.7188,0.0829,0.0084,-0.183717
-0.0745,10.9919,2.7188,0.0745,0.0084,-0.184858
-0.066,11.0425,2.5088,0.066,0.0085,-0.185914
-0.066,11.0425,2.5088,0.066,0,-0.18672
-0.0574,11.0929,2.0863,0.0574,0.0086,-0.18744
-0.0489,11.1433,2.0863,0.0489,0.0085,-0.18795
-0.0403,11.1935,1.8713,0.0403,0.0086,-0.18825
-0.0232,11.2459,1.6588,0.0232,0.0171,-0.188256
-0.0145,11.468,1.4438,0.0145,0.0087,-0.188053
-0.0062,11.0703,1.0163,0.0062,0.0083,-0.187647
-0.0062,11.0703,1.0163,0.0062,0,-0.18712
0.0023,11.4184,0.5913,-0.0023,0.0085,-0.186386
0.0107,11.5852,0.5913,-0.0107,0.0084,-0.185441
0.0188,11.295,0.3788,-0.0188,0.0081,-0.184415
0.0271,11.7066,0.1688,-0.0271,0.0083,-0.183174
0.0271,11.7066,0.1688,-0.0271,0,-0.181794
0.0349,11.3662,-0.2412,-0.0349,0.0078,-0.180186
0.0428,11.6951,-0.2412,-0.0428,0.0079,-0.178339
0.0506,11.726,-0.4362,-0.0506,0.0078,-0.175908
0.0656,11.7641,-0.6337,-0.0656,0.015,-0.173541
0.0729,11.6744,-0.8287,-0.0729,0.0073,-0.171094
0.08,11.8909,-1.2037,-0.08,0.0071,-0.168576
