cte,speed,angle,steer_value,cte_diff,cte_integ
0.1275,12.5861,0.1401,-0.0208534,0,0.345683
0.1217,12.5627,0.1755,-0.0095244,-0.0058,0.34188
0.1157,12.8956,-0.085,-0.00824518,-0.006,0.338037
0.11,12.549,0.1982,-0.0079108,-0.0057,0.334159
0.1041,12.887,0.2302,-0.00664622,-0.0059,0.330244
0.0984,12.7477,0.2386,-0.00613147,-0.0057,0.326294
0.0984,12.7477,0.2386,-0.0163717,0,0.322344
0.0925,12.9347,0.283,-0.00484679,-0.0059,0.318359
0.0867,12.7942,0.027,-0.0041367,-0.0058,0.31434
0.0808,13.0327,0.3152,-0.00305143,-0.0059,0.310286
0.0752,12.9091,0.3329,-0.00273101,-0.0056,0.306202
0.0752,12.9091,0.3329,-0.0127907,0,0.302144
0.0638,12.9126,0.3681,0.00946001,-0.0114,0.297998
0.0638,12.9126,0.3681,-0.0110393,0,0.293852
0.0581,13.1375,0.6728,9.662e-05,-0.0057,0.289676
0.0525,13.1429,0.1604,0.00077764,-0.0056,0.285472
0.0468,13.3998,0.4387,0.0018338,-0.0057,0.281239
0.0414,13.0922,0.4558,0.0021251,-0.0054,0.276981
0.0414,13.0922,0.4558,-0.00757361,0,0.272723
0.0358,13.3311,0.4895,0.00336781,-0.0056,0.268439
0.0302,13.3222,0.247,0.00422935,-0.0056,0.264129
0.0247,13.5542,0.5205,0.00489603,-0.0055,0.259795
0.0193,13.2954,0.5421,0.00554781,-0.0054,0.255438
0.0138,13.5185,0.5587,0.00657471,-0.0055,0.251058
0.0085,13.5082,0.575,0.00703171,-0.0053,0.246658
0.0031,13.7004,0.6007,0.00804398,-0.0054,0.242204
-0.002,13.4776,0.6121,0.00829134,-0.0051,0.237732
-0.0073,13.7009,0.6374,0.0094688,-0.0053,0.233241
-0.0073,13.7009,0.6374,-4.8925e-05,0,0.228785
-0.0124,13.6332,0.6731,0.00991843,-0.0051,0.224313
-0.0176,13.9497,0.4351,0.0109009,-0.0052,0.219825
-0.0225,13.6622,0.6843,0.0111186,-0.0049,0.215288
-0.0276,13.8967,0.7089,0.0122663,-0.0051,0.210736
-0.0325,13.7721,0.7143,0.0126641,-0.0049,0.206172
-0.0374,14.097,0.743,0.013422,-0.0049,0.201597
-0.0421,13.8349,0.7529,0.0137899,-0.0047,0.197013
-0.0421,13.8349,0.7529,0.00535266,0,0.192468
-0.0469,14.0584,0.7811,0.0147356,-0.0048,0.187875
-0.0516,13.988,0.5701,0.0152836,-0.0047,0.183274
-0.0563,14.2924,0.8047,0.0160117,-0.0047,0.178666
-0.0607,14.0184,0.8184,0.0161547,-0.0044,0.174055
-0.0607,14.0184,0.8184,0.00825757,0,0.169485
-0.0653,14.2461,0.8402,0.0172504,-0.0046,0.164911
-0.0696,14.1365,0.6428,0.0173785,-0.0043,0.160294
-0.074,14.4581,0.8676,0.0182416,-0.0044,0.155676
-0.0782,14.1928,0.8708,0.0185347,-0.0042,0.151059
-0.0824,14.4151,0.8924,0.0191878,-0.0042,0.146444
-0.0864,14.3267,0.8997,0.0194508,-0.004,0.141833
-0.0864,14.3267,0.8997,0.0122737,0,0.137266
-0.0904,14.6304,0.9226,0.0200965,-0.004,0.132705
-0.0943,14.3736,0.7432,0.0205245,-0.0039,0.128105
-0.0982,14.595,0.9387,0.0211324,-0.0039,0.123511
-0.1018,14.4845,0.9494,0.0211554,-0.0036,0.118928
-0.1055,14.7964,0.9646,0.0219132,-0.0037,0.114355
-0.1055,14.7964,0.9646,0.0152758,0,0.10983
-0.1089,14.5473,0.9842,0.0219286,-0.0034,0.105271
-0.1124,14.7646,0.8182,0.0226564,-0.0035,0.100725
-0.1157,14.6625,0.9845,0.022814,-0.0033,0.096194
-0.119,14.9634,1.0027,0.0233316,-0.0033,0.09168
-0.119,14.9634,1.0027,0.0174139,0,0.087215
-0.122,14.7214,1.0196,0.0232862,-0.003,0.08277
-0.1251,14.9358,0.8717,0.0239535,-0.0031,0.078294
-0.128,14.8317,1.0185,0.0240508,-0.0029,0.07384
-0.1309,15.1281,1.0352,0.024508,-0.0029,0.069408
-0.1335,14.8925,1.0376,0.02438,-0.0026,0.065002
-0.1335,14.8925,1.0376,0.0197218,0,0.060648
-0.1361,15.1035,1.0458,0.0248134,-0.0026,0.056321
-0.1386,15.0037,0.9294,0.0250299,-0.0025,0.052021
-0.141,15.2915,1.0567,0.0252315,-0.0024,0.047697
-0.1432,15.062,1.0621,0.025223,-0.0022,0.043404
-0.1454,15.2699,1.0671,0.0255743,-0.0022,0.039144
-0.1454,15.2699,1.0671,0.0216353,0,0.034937
-0.1474,15.1742,1.0757,0.0255562,-0.002,0.030764
-0.1511,15.2302,0.9772,0.0291922,-0.0037,0.026554
-0.1528,15.435,1.0752,0.0258678,-0.0017,0.022436
-0.1543,15.3427,1.1661,0.0257535,-0.0015,0.018303
-0.1543,15.3427,1.1661,0.0230739,0,0.014225
-0.1558,15.6141,1.0802,0.0260191,-0.0015,0.010187
-0.157,15.3975,1.0132,0.025679,-0.0012,0.006193
-0.1582,15.5993,1.0868,0.0258788,-0.0012,0.002241
-0.1593,15.5085,1.0783,0.0258833,-0.0011,-0.001665
-0.1602,15.7742,1.0833,0.0256776,-0.0009,-0.005524
-0.1602,15.7742,1.0833,0.0240766,0,-0.009326
-0.1609,15.5629,1.0783,0.0254607,-0.0007,-0.013135
-0.1617,15.7627,1.0382,0.0257795,-0.0008,-0.016896
-0.1622,15.6727,1.0728,0.025333,-0.0005,-0.020604
-0.1626,15.9326,1.0808,0.0252313,-0.0004,-0.024259
-0.1629,15.7276,1.0697,0.0251143,-0.0003,-0.02786
-0.1631,15.9245,1.0671,0.024982,-0.0002,-0.031405
-0.1631,15.9245,1.0671,0.0246397,0,-0.03495
-0.1631,15.8355,1.0609,0.0246569,0,-0.03838
-0.163,16.0897,1.0523,0.0244787,0.0001,-0.041749
-0.1627,15.8911,1.0528,0.02409,0.0003,-0.044999
-0.1624,16.0851,1.0483,0.0240609,0.0003,-0.04819
-0.1624,16.0851,1.0483,0.0246169,0,-0.051381
-0.1619,15.997,1.0379,0.0236575,0.0005,-0.054509
-0.1613,16.2454,1.0518,0.0234029,0.0006,-0.057573
-0.1605,16.0535,1.0278,0.0229378,0.0008,-0.060569
-0.1597,16.2444,1.0214,0.0228325,0.0008,-0.063499
-0.1586,16.1574,1.0098,0.0221418,0.0011,-0.06636
