cte,speed,angle,steer_value,cte_diff,cte_integ
0.0508,14.4678,0.7207,0.0120497,-0.0036,0.233406
0.0508,14.4678,0.7207,-0.0165656,0,0.229712
0.0472,14.9158,0.7376,0.012779,-0.0036,0.22602
0.0437,14.3897,0.0222,0.0125134,-0.0035,0.222331
0.0402,14.9159,0.7558,0.0130497,-0.0035,0.218607
0.0368,14.6291,0.7492,0.0127756,-0.0034,0.214887
0.0335,15.0869,0.7626,0.0124913,-0.0033,0.211174
0.0335,15.0869,0.7626,-0.0137251,0,0.207501
0.0304,14.5646,0.7486,0.0115682,-0.0031,0.203837
0.0271,15.0895,0.0932,0.013681,-0.0033,0.20018
0.0239,14.7899,0.7255,0.0133854,-0.0032,0.196491
0.0208,15.2572,0.7784,0.0130795,-0.0031,0.192811
0.0178,14.7371,0.771,0.0127629,-0.003,0.189142
0.0178,14.7371,0.771,-0.0110558,0,0.185515
0.0149,15.2609,0.7554,0.0126149,-0.0029,0.181901
0.012,14.9506,0.1599,0.0130871,-0.0029,0.178258
0.0091,15.4256,0.7517,0.0135565,-0.0029,0.174669
0.0065,14.9068,0.7635,0.0115951,-0.0026,0.171098
0.0038,15.4296,0.7752,0.0128429,-0.0027,0.167541
0.0013,15.1128,0.7262,0.0116699,-0.0025,0.164001
0.0013,15.1128,0.7262,-0.0081573,0,0.160546
-0.0013,15.5913,0.7281,0.0130746,-0.0026,0.157108
-0.0037,15.0743,0.2324,0.0118856,-0.0024,0.153687
-0.0061,15.5958,0.7632,0.0122958,-0.0024,0.150284
-0.0084,15.2766,0.7335,0.0118951,-0.0023,0.146898
-0.0084,15.2766,0.7335,-0.00633775,0,0.143555
-0.0106,15.7545,0.7337,0.0116505,-0.0022,0.14019
-0.0128,15.2402,0.2779,0.0120378,-0.0022,0.136844
-0.0149,15.7601,0.7276,0.0116139,-0.0021,0.133522
-0.0169,15.4404,0.7373,0.0111787,-0.002,0.130225
-0.0189,15.916,0.7267,0.0115446,-0.002,0.126908
-0.0207,15.4048,0.7158,0.0102891,-0.0018,0.123618
-0.0225,15.923,0.7249,0.0106322,-0.0018,0.120355
-0.0242,15.603,0.6936,0.0101639,-0.0017,0.117122
-0.0242,15.603,0.6936,-0.00327675,0,0.113935
-0.0258,16.0761,0.6904,0.0098411,-0.0016,0.110778
-0.0273,15.5686,0.3544,0.00934745,-0.0015,0.107651
-0.0302,15.7635,0.6824,0.0209953,-0.0029,0.104495
-0.0316,16.235,0.67,0.00929145,-0.0014,0.101371
-0.0328,15.7314,0.9612,0.00796595,-0.0012,0.098281
-0.0339,16.2455,0.6686,0.00742865,-0.0011,0.095227
-0.035,15.9222,0.6355,0.00768965,-0.0011,0.092207
-0.036,16.3925,0.622,0.0071388,-0.001,0.089224
-0.0369,15.8932,0.6286,0.0065761,-0.0009,0.086278
-0.0377,16.4051,0.6148,0.0060038,-0.0008,0.083324
-0.0385,16.0793,0.6007,0.0062296,-0.0008,0.080408
-0.0385,16.0793,0.6007,-2.69e-05,0,0.077538
-0.0398,16.054,0.5921,0.0106449,-0.0013,0.074702
-0.0398,16.054,0.5921,0.0003844,0,0.071912
-0.0404,16.5633,0.7025,0.0053842,-0.0006,0.069116
-0.0407,16.235,0.4459,0.00315185,-0.0003,0.066363
-0.0404,16.7034,0.5709,-0.00154295,0.0003,0.063659
-0.0404,16.7034,0.5709,0.0009899,0,0.061002
-0.0396,16.2138,0.3978,-0.00535995,0.0008,0.058399
-0.0382,16.7204,0.4611,-0.0101729,0.0014,0.055857
-0.0364,16.3893,0.3023,-0.0134266,0.0018,0.053333
-0.034,16.8567,0.182,-0.0183438,0.0024,0.050877
-0.0312,16.3726,0.1007,-0.0217049,0.0028,0.048497
-0.0282,16.8761,-0.0223,-0.0234896,0.003,0.046193
-0.0242,16.5421,-0.1063,-0.0317788,0.004,0.043976
-0.0198,17.0083,-0.1509,-0.0353124,0.0044,0.041849
-0.0151,16.5302,-0.3581,-0.0380785,0.0047,0.039769
-0.0099,17.0304,-0.4465,-0.0424993,0.0052,0.037787
-0.0099,17.0304,-0.4465,-0.0008025,0,0.03585
-0.0044,16.6933,-0.6262,-0.0452607,0.0055,0.034014
0.0019,17.1581,0.4163,-0.0522043,0.0063,0.032286
